No.,Time,Source,Destination,Protocol,Length,Info,Type,Type of attack
319,1742328468.6485696,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:6827 S / Padding,Non-Attack,No Attack
320,1742328468.648847,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:33543 S / Padding,Non-Attack,No Attack
321,1742328468.6491153,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:44758 S / Padding,Non-Attack,No Attack
322,1742328468.649385,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:13035 S / Padding,Non-Attack,No Attack
323,1742328468.6496902,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:32651 S / Padding,Non-Attack,No Attack
324,1742328468.6500638,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:16889 S / Padding,Non-Attack,No Attack
325,1742328468.6504235,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:22529 S / Padding,Non-Attack,No Attack
326,1742328468.650721,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:20916 S / Padding,Non-Attack,No Attack
327,1742328468.6510234,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:60781 S / Padding,Non-Attack,No Attack
328,1742328468.6514184,192.168.88.9,192.168.88.6,TCP,54,Ether / IP / TCP 192.168.88.9:20916 > 192.168.88.6:47772 RA,Non-Attack,No Attack
329,1742328468.6518266,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:36480 S / Padding,Non-Attack,No Attack
330,1742328468.6521692,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:18730 S / Padding,Non-Attack,No Attack
331,1742328468.652507,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:58521 S / Padding,Non-Attack,No Attack
332,1742328468.6528802,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:55112 S / Padding,Non-Attack,No Attack
333,1742328468.6533291,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:32853 S / Padding,Non-Attack,No Attack
334,1742328468.6538677,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:12362 S / Padding,Non-Attack,No Attack
335,1742328468.6541307,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:27401 S / Padding,Non-Attack,No Attack
336,1742328468.6543787,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:15047 S / Padding,Non-Attack,No Attack
337,1742328468.654628,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:36874 S / Padding,Non-Attack,No Attack
338,1742328468.6566627,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:54476 S / Padding,Non-Attack,No Attack
339,1742328468.6586614,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:19510 S / Padding,Non-Attack,No Attack
340,1742328468.66023,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:10683 S / Padding,Non-Attack,No Attack
341,1742328468.6606271,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:31172 S / Padding,Non-Attack,No Attack
342,1742328468.6623158,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:16373 S / Padding,Non-Attack,No Attack
343,1742328468.6668859,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:5141 S / Padding,Non-Attack,No Attack
344,1742328468.6676505,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:26585 S / Padding,Non-Attack,No Attack
345,1742328468.6683662,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:51588 S / Padding,Non-Attack,No Attack
346,1742328468.67025,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:41631 S / Padding,Non-Attack,No Attack
347,1742328468.6729689,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:46871 S / Padding,Non-Attack,No Attack
348,1742328468.6779332,192.168.88.9,192.168.88.6,TCP,54,Ether / IP / TCP 192.168.88.9:5141 > 192.168.88.6:47772 RA,Non-Attack,No Attack
349,1742328468.67996,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:32306 S / Padding,Non-Attack,No Attack
350,1742328468.6878211,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:8526 S / Padding,Non-Attack,No Attack
351,1742328468.689625,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:41248 S / Padding,Non-Attack,No Attack
352,1742328468.6901958,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:26190 S / Padding,Non-Attack,No Attack
353,1742328468.6907613,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:28249 S / Padding,Non-Attack,No Attack
354,1742328468.6970408,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:26217 S / Padding,Non-Attack,No Attack
355,1742328468.6994228,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:25843 S / Padding,Non-Attack,No Attack
356,1742328468.6998107,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:56810 S / Padding,Non-Attack,No Attack
357,1742328468.700427,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:50485 S / Padding,Non-Attack,No Attack
358,1742328468.702726,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:50833 S / Padding,Non-Attack,No Attack
359,1742328468.707041,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:5353 S / Padding,Non-Attack,No Attack
360,1742328468.7100616,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:55556 S / Padding,Non-Attack,No Attack
361,1742328468.7162764,192.168.88.9,192.168.88.6,TCP,54,Ether / IP / TCP 192.168.88.9:50833 > 192.168.88.6:47772 RA,Non-Attack,No Attack
362,1742328468.7166207,192.168.88.9,192.168.88.6,TCP,54,Ether / IP / TCP 192.168.88.9:5353 > 192.168.88.6:47772 RA,Non-Attack,No Attack
363,1742328468.7173753,192.168.88.9,192.168.88.6,TCP,54,Ether / IP / TCP 192.168.88.9:55556 > 192.168.88.6:47772 RA,Non-Attack,No Attack
364,1742328468.727193,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:56262 S / Padding,Non-Attack,No Attack
365,1742328468.7276344,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:54694 S / Padding,Non-Attack,No Attack
366,1742328468.7283869,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:21170 S / Padding,Non-Attack,No Attack
367,1742328468.7290194,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:34910 S / Padding,Non-Attack,No Attack
368,1742328468.729569,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:46682 S / Padding,Non-Attack,No Attack
369,1742328468.7301743,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:10822 S / Padding,Non-Attack,No Attack
370,1742328468.7306392,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:2803 S / Padding,Non-Attack,No Attack
371,1742328468.7325253,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:47418 S / Padding,Non-Attack,No Attack
372,1742328468.7365887,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:56246 S / Padding,Non-Attack,No Attack
373,1742328468.74531,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:54912 S / Padding,Non-Attack,No Attack
374,1742328468.7488582,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:46058 S / Padding,Non-Attack,No Attack
375,1742328468.7532802,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:52058 S / Padding,Non-Attack,No Attack
376,1742328468.7603953,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:38758 S / Padding,Non-Attack,No Attack
377,1742328468.7652774,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:12564 S / Padding,Non-Attack,No Attack
378,1742328468.7701578,192.168.88.9,192.168.88.6,TCP,54,Ether / IP / TCP 192.168.88.9:46058 > 192.168.88.6:47772 RA,Non-Attack,No Attack
379,1742328468.7777479,192.168.88.9,192.168.88.6,TCP,54,Ether / IP / TCP 192.168.88.9:52058 > 192.168.88.6:47772 RA,Non-Attack,No Attack
380,1742328468.7825093,192.168.88.9,192.168.88.6,TCP,54,Ether / IP / TCP 192.168.88.9:38758 > 192.168.88.6:47772 RA,Non-Attack,No Attack
381,1742328468.7837434,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:54847 S / Padding,Non-Attack,No Attack
382,1742328468.7901928,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:55551 S / Padding,Non-Attack,No Attack
383,1742328468.7977452,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:59007 S / Padding,Non-Attack,No Attack
384,1742328468.8034828,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:12640 S / Padding,Non-Attack,No Attack
385,1742328468.8063796,192.168.88.9,192.168.88.6,TCP,54,Ether / IP / TCP 192.168.88.9:59007 > 192.168.88.6:47772 RA,Non-Attack,No Attack
386,1742328468.8108056,192.168.88.9,192.168.88.6,TCP,54,Ether / IP / TCP 192.168.88.9:12640 > 192.168.88.6:47772 RA,Non-Attack,No Attack
387,1742328468.8139644,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:55046 S / Padding,Non-Attack,No Attack
388,1742328468.8146148,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:16666 S / Padding,Non-Attack,No Attack
389,1742328468.8179066,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:7046 S / Padding,Non-Attack,No Attack
390,1742328468.8224738,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:27638 S / Padding,Non-Attack,No Attack
391,1742328468.8272405,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:35749 S / Padding,Non-Attack,No Attack
392,1742328468.8306618,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:whois S / Padding,Non-Attack,No Attack
393,1742328468.8328483,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:3925 S / Padding,Non-Attack,No Attack
394,1742328468.836066,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:49187 S / Padding,Non-Attack,No Attack
395,1742328468.8434064,192.168.88.9,192.168.88.6,TCP,54,Ether / IP / TCP 192.168.88.9:55046 > 192.168.88.6:47772 RA,Non-Attack,No Attack
396,1742328468.8483489,192.168.88.9,192.168.88.6,TCP,54,Ether / IP / TCP 192.168.88.9:16666 > 192.168.88.6:47772 RA,Non-Attack,No Attack
397,1742328468.848726,192.168.88.9,192.168.88.6,TCP,54,Ether / IP / TCP 192.168.88.9:7046 > 192.168.88.6:47772 RA,Non-Attack,No Attack
398,1742328468.8495698,192.168.88.9,192.168.88.6,TCP,54,Ether / IP / TCP 192.168.88.9:27638 > 192.168.88.6:47772 RA,Non-Attack,No Attack
399,1742328468.8572326,192.168.88.9,192.168.88.6,TCP,54,Ether / IP / TCP 192.168.88.9:35749 > 192.168.88.6:47772 RA,Non-Attack,No Attack
400,1742328468.8605075,192.168.88.9,192.168.88.6,TCP,54,Ether / IP / TCP 192.168.88.9:whois > 192.168.88.6:47772 RA,Non-Attack,No Attack
401,1742328468.8651688,192.168.88.9,192.168.88.6,TCP,54,Ether / IP / TCP 192.168.88.9:3925 > 192.168.88.6:47772 RA,Non-Attack,No Attack
402,1742328468.8680875,192.168.88.9,192.168.88.6,TCP,54,Ether / IP / TCP 192.168.88.9:49187 > 192.168.88.6:47772 RA,Non-Attack,No Attack
403,1742328468.8706863,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:50934 S / Padding,Non-Attack,No Attack
404,1742328468.8744557,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:39583 S / Padding,Non-Attack,No Attack
405,1742328468.879796,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:49165 S / Padding,Non-Attack,No Attack
406,1742328468.8804739,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:25687 S / Padding,Non-Attack,No Attack
407,1742328468.8810523,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:57697 S / Padding,Non-Attack,No Attack
408,1742328468.884164,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:55531 S / Padding,Non-Attack,No Attack
409,1742328468.8917868,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:11681 S / Padding,Non-Attack,No Attack
410,1742328468.8973699,192.168.88.9,192.168.88.6,TCP,54,Ether / IP / TCP 192.168.88.9:50934 > 192.168.88.6:47772 RA,Non-Attack,No Attack
411,1742328468.9007883,192.168.88.9,192.168.88.6,TCP,54,Ether / IP / TCP 192.168.88.9:39583 > 192.168.88.6:47772 RA,Non-Attack,No Attack
412,1742328468.9027407,192.168.88.9,192.168.88.6,TCP,54,Ether / IP / TCP 192.168.88.9:49165 > 192.168.88.6:47772 RA,Non-Attack,No Attack
413,1742328468.9073193,192.168.88.9,192.168.88.6,TCP,54,Ether / IP / TCP 192.168.88.9:25687 > 192.168.88.6:47772 RA,Non-Attack,No Attack
414,1742328468.9116933,192.168.88.9,192.168.88.6,TCP,54,Ether / IP / TCP 192.168.88.9:57697 > 192.168.88.6:47772 RA,Non-Attack,No Attack
415,1742328468.915006,192.168.88.9,192.168.88.6,TCP,54,Ether / IP / TCP 192.168.88.9:55531 > 192.168.88.6:47772 RA,Non-Attack,No Attack
416,1742328468.9216604,192.168.88.9,192.168.88.6,TCP,54,Ether / IP / TCP 192.168.88.9:11681 > 192.168.88.6:47772 RA,Non-Attack,No Attack
417,1742328468.9256935,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:8023 S / Padding,Non-Attack,No Attack
418,1742328468.9288938,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:32096 S / Padding,Non-Attack,No Attack
419,1742328468.9318142,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:49854 S / Padding,Non-Attack,No Attack
420,1742328468.9354758,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:20799 S / Padding,Non-Attack,No Attack
421,1742328468.9359522,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:60129 S / Padding,Non-Attack,No Attack
422,1742328468.944058,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:29561 S / Padding,Non-Attack,No Attack
423,1742328468.94949,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:15270 S / Padding,Non-Attack,No Attack
424,1742328468.9523075,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:41713 S / Padding,Non-Attack,No Attack
425,1742328468.9548085,192.168.88.9,192.168.88.6,TCP,54,Ether / IP / TCP 192.168.88.9:8023 > 192.168.88.6:47772 RA,Non-Attack,No Attack
426,1742328468.9556222,192.168.88.9,192.168.88.6,TCP,54,Ether / IP / TCP 192.168.88.9:32096 > 192.168.88.6:47772 RA,Non-Attack,No Attack
427,1742328468.959542,192.168.88.9,192.168.88.6,TCP,54,Ether / IP / TCP 192.168.88.9:49854 > 192.168.88.6:47772 RA,Non-Attack,No Attack
428,1742328468.9636745,192.168.88.9,192.168.88.6,TCP,54,Ether / IP / TCP 192.168.88.9:20799 > 192.168.88.6:47772 RA,Non-Attack,No Attack
429,1742328468.9664469,192.168.88.9,192.168.88.6,TCP,54,Ether / IP / TCP 192.168.88.9:60129 > 192.168.88.6:47772 RA,Non-Attack,No Attack
430,1742328468.967079,192.168.88.9,192.168.88.6,TCP,54,Ether / IP / TCP 192.168.88.9:29561 > 192.168.88.6:47772 RA,Non-Attack,No Attack
431,1742328468.970241,192.168.88.9,192.168.88.6,TCP,54,Ether / IP / TCP 192.168.88.9:15270 > 192.168.88.6:47772 RA,Non-Attack,No Attack
432,1742328468.973499,192.168.88.9,192.168.88.6,TCP,54,Ether / IP / TCP 192.168.88.9:41713 > 192.168.88.6:47772 RA,Non-Attack,No Attack
433,1742328468.9746015,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:65338 S / Padding,Non-Attack,No Attack
434,1742328468.9784324,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:2109 S / Padding,Non-Attack,No Attack
435,1742328468.9826746,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:31141 S / Padding,Non-Attack,No Attack
436,1742328468.9836662,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:35667 S / Padding,Non-Attack,No Attack
437,1742328468.9867535,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:3731 S / Padding,Non-Attack,No Attack
438,1742328468.9915583,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:19902 S / Padding,Non-Attack,No Attack
439,1742328468.9962459,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:10799 S / Padding,Non-Attack,No Attack
440,1742328469.0000937,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:36003 S / Padding,Non-Attack,No Attack
441,1742328469.008081,192.168.88.9,192.168.88.6,TCP,54,Ether / IP / TCP 192.168.88.9:65338 > 192.168.88.6:47772 RA,Non-Attack,No Attack
442,1742328469.0098245,192.168.88.9,192.168.88.6,TCP,54,Ether / IP / TCP 192.168.88.9:2109 > 192.168.88.6:47772 RA,Non-Attack,No Attack
443,1742328469.0150723,192.168.88.9,192.168.88.6,TCP,54,Ether / IP / TCP 192.168.88.9:31141 > 192.168.88.6:47772 RA,Non-Attack,No Attack
444,1742328469.0210493,192.168.88.9,192.168.88.6,TCP,54,Ether / IP / TCP 192.168.88.9:35667 > 192.168.88.6:47772 RA,Non-Attack,No Attack
445,1742328469.0217206,192.168.88.9,192.168.88.6,TCP,54,Ether / IP / TCP 192.168.88.9:3731 > 192.168.88.6:47772 RA,Non-Attack,No Attack
446,1742328469.0224643,192.168.88.9,192.168.88.6,TCP,54,Ether / IP / TCP 192.168.88.9:19902 > 192.168.88.6:47772 RA,Non-Attack,No Attack
447,1742328469.0253193,192.168.88.9,192.168.88.6,TCP,54,Ether / IP / TCP 192.168.88.9:10799 > 192.168.88.6:47772 RA,Non-Attack,No Attack
448,1742328469.0258334,192.168.88.9,192.168.88.6,TCP,54,Ether / IP / TCP 192.168.88.9:36003 > 192.168.88.6:47772 RA,Non-Attack,No Attack
449,1742328469.026624,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:58443 S / Padding,Non-Attack,No Attack
450,1742328469.0296266,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:29408 S / Padding,Non-Attack,No Attack
451,1742328469.0344505,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:36769 S / Padding,Non-Attack,No Attack
452,1742328469.0391223,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:39579 S / Padding,Non-Attack,No Attack
453,1742328469.043548,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:49866 S / Padding,Non-Attack,No Attack
454,1742328469.0503235,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:40706 S / Padding,Non-Attack,No Attack
455,1742328469.055023,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:4926 S / Padding,Non-Attack,No Attack
456,1742328469.0605278,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:48406 S / Padding,Non-Attack,No Attack
457,1742328469.0625954,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:53076 S / Padding,Non-Attack,No Attack
458,1742328469.0654886,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:57655 S / Padding,Non-Attack,No Attack
459,1742328469.0696194,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:48532 S / Padding,Non-Attack,No Attack
460,1742328469.0747278,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:33531 S / Padding,Non-Attack,No Attack
461,1742328469.0766866,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:52075 S / Padding,Non-Attack,No Attack
462,1742328469.0821023,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:22588 S / Padding,Non-Attack,No Attack
463,1742328469.0848525,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:49787 S / Padding,Non-Attack,No Attack
464,1742328469.0892682,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:2559 S / Padding,Non-Attack,No Attack
465,1742328469.092485,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:48469 S / Padding,Non-Attack,No Attack
466,1742328469.0940957,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:2324 S / Padding,Non-Attack,No Attack
467,1742328469.0994267,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:59443 S / Padding,Non-Attack,No Attack
468,1742328469.1031535,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:62963 S / Padding,Non-Attack,No Attack
469,1742328469.108727,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:9276 S / Padding,Non-Attack,No Attack
470,1742328469.113493,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:4274 S / Padding,Non-Attack,No Attack
471,1742328469.1162834,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:7767 S / Padding,Non-Attack,No Attack
472,1742328469.1166523,192.168.88.9,192.168.88.6,TCP,54,Ether / IP / TCP 192.168.88.9:7767 > 192.168.88.6:47772 RA,Non-Attack,No Attack
473,1742328469.1170802,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:57129 S / Padding,Non-Attack,No Attack
474,1742328469.1175382,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:47798 S / Padding,Non-Attack,No Attack
475,1742328469.1179676,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:18745 S / Padding,Non-Attack,No Attack
476,1742328469.1183362,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:14917 S / Padding,Non-Attack,No Attack
477,1742328469.121022,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:53079 S / Padding,Non-Attack,No Attack
478,1742328469.1242745,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:60452 S / Padding,Non-Attack,No Attack
479,1742328469.1291707,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:3985 S / Padding,Non-Attack,No Attack
480,1742328469.135199,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:51414 S / Padding,Non-Attack,No Attack
481,1742328469.1422908,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:34100 S / Padding,Non-Attack,No Attack
482,1742328469.146807,192.168.88.6,192.168.88.9,TCP,60,Ether / IP / TCP 192.168.88.6:47772 > 192.168.88.9:36391 S / Padding,Non-Attack,No Attack
